burial,description,plot,url,birthdate,deathdate,name
"Burial: Fort Sam Houston National Cemetery San Antonio Bexar County Texas, USA ","United States Army Major General. Born in Muskegon, Michigan, he enlisted in the Quartermaster Corps Reserve in 1917, was commissioned a Second Lieutenant in August 1918 and served in World War I. After the war, he graduated flying school in 1922, was transferred to the US Air Service and served as a flight instructor. In 1925, he became engineering officer at the San Antonio, Texas Depot and was an engineering officer for the Philippine Air Depot, 1928 to 1930. Promoted Brigadier General in 1942, he served as commander of America's state side operations of the 2nd Air Force's Tactical forces and 73rd Bomber Wing during World War II. In August 1945, he was assigned to the Far East Air Forces, 5th Air Force Service Command in Japan. Promoted Major General in 1946, he became commander of the 7th Air Service Area Command in Japan and assumed command of the air depot at Hickam Field, Hawaii in 1947. Returning to the United States in 1950, he served as chief of the Maintenance Division, Directorate of Supply and Maintenance, Air Materiel Command at Wright-Patterson, Air Force Base, Ohio, until retiring from active service in June 1952. He died in Boerne, Texas. (bio by:  John ""J-Cat"" Griffith) Family links: Spouse:  Olga M Chapman (1904 - 1990) Calculated relationship ",Plot: Section PC Site 110-H ,http://www.findagrave.com/cgi-bin/fg.cgi?GRid=9792&page=gr,"Aug. 27,  1895 Michigan, USA ","Jun. 7,  1969 Kendall County Texas, USA ",MG Thomas Herbert Chapman
"Burial: Holy Cross Cemetery San Antonio Bexar County Texas, USA ","Professional Wrestler. He was known by the ring names ""Cowboy"" Cade, ""Garrison"" Cade, and most notably as Lance Cade. After excelling in basketball at Millard North High School, in Omaha, Nebraska, he turned down offers from several collages to pursue his aspirations of becoming a professional wrestler. He was trained at the Shawn Michaels Wrestling Academy in San Antonio, Texas. Cade made his professional debut in Japan in 1999 and in 2001 he signed with what was then the World Wrestling Federation (WWF). He was sent to Memphis Championship Wrestling (MCW), which was a part of the WWF, and later that year he was once again relocated to the Heartland Wrestling Association (HWA), a developmental territory for the WWF. In 2002 Cade left HWA. He was then sent to Ohio Valley Wrestling (OVW). In 2003 he was finally brought up to the WWF, using the name ""Garrison"" Cade. His first match was with Lance Storm. Later he formed a tag team with Mark Jindrak, and began their quest for the tag team titles. In 2004 Jindrak was drafted to Smackdown, so the team was split. Due to a knee injury Cade was off television for quite some time.  In August of 2005 he returned with a new look and a new partner, Trevor Murdoch,  and together they would hold the tag team titles on 3 occasions.  In October 2008, Cade was released from the WWE because he had a seizure on an airplane which required immediate medical care. In December of 2008, he returned to Japan and once again teamed with Murdoch.  In 2009 he rejoined the WWE but was once again released when he asked for help with a sleeping pill addiction.  He did complete a 30-day rehabilitation program. During his 11-year career Cade held the HWA Tag titles 3 times, the HWA Heavyweight title 2 times, The Texas Wrestling Allience heaveyweight title 1 time and the WWE tag titles 3 times.  Cade died of heart failure in his sleep,  while visiting his father in San Antonio,  Texas. He was 29 years old. (bio by:  Hilda Duell) ","Maintained by: Find A Grave Originally Created by:  Hilda Duell Record added: Aug 20, 2010",http://www.findagrave.com/cgi-bin/fg.cgi?GRid=57372283&page=gr,"Mar. 2,  1981 Carroll Carroll County Iowa, USA ","Aug. 13,  2010 San Antonio Bexar County Texas, USA ",Lance Cade
"Burial: Fort Sam Houston National Cemetery San Antonio Bexar County Texas, USA ","US Air Force Lieutenant General. A highly decorated combat bomber pilot in World War II, he rose in rank to become the US Air Force Assistant Vice Chief of Staff. Born John Wilson Carpenter in Starkville, Mississippi, he studied engineering at Oklahoma A&amp;M University in Stillwater, Oklahoma and Mississippi State College (now Mississippi State University) in Starkville, Mississippi before being selected to attend the US Military Academy at West Point, New York in 1935, where he graduated with a Bachelor of Science degree in Military Science in 1939 and received his commission as a 2nd lieutenant. He attended the US Army Air Corps flying schools at Tulsa, Oklahoma, Randolph Field (now Randolph Air Force Base, a part of Joint Base San Antonio), Texas and Kelly Field (now Kelly Air Reserve Base, also a part of Joint Base San Antonio), Texas, and received his pilot wings in June 1940. His first assignment was with the 19th Bombardment Group at March Field (now March Air Reserve Base), California, where he served as a heavy bombardment pilot, navigator and bombardier. In May 1941 he participated in the first mass flight of B-17 Flying Fortress bomber aircraft from Hamilton Field, California, to Hickam Field (now Hickam Air Force Base, a part of Joint Base Pearl Harbor-Hickam), Hawaii. In October 1941 he was assigned to Clark Field (now closed) in the Philippine Islands, where he served as squadron intelligence officer and combat crew commander. When the Japanese attacked Clark Field on December 8, 1941, he was airborne on a reconnaissance mission. After surviving several passes made by Japanese fighter aircraft, he maneuvered to avoid contact until the attack on Clark Field had ended. The following day he flew the first reconnaissance mission to Formosa (now Taiwan) and was forced to abort the mission due to generator problems. After flying several missions against the Japanese forces, he was ordered to Bataan where he commanded the ground echelon of the 19th Bombardment Group. He served with the Infantry for two months before being evacuated to Java by submarine and rejoined his unit, and flew combat missions in the Netherlands East Indies, the Battle of the Coral Sea, Papua New Guinea, and Rabaul, New Britain campaigns until the 19th Bombardment Group returned to the US in December 1942. He then served on tours of duty at Eglin Field (now Eglin Air Force Base), Florida, Headquarters US Army Air Forces Bombardment Training Division, Washington DC, and Headquarters 20th Air Force in Washington and the Mariana Islands. During the latter days of World War II, he played an important part in getting the B-29 Superfortress bomber aircraft ready for combat duties. After the end of World War II, he attended the Air Command and Staff College at Maxwell Air Force Base, Alabama as a student and then instructor, performed a tour in the Philippine Islands, first as commander, 5th Reconnaissance Group, and later as vice commander of 13th Air Force. In 1951 he was transferred to the headquarters of Air Research and Development Command (now Air Force Systems Command) at Baltimore, Maryland. After returning to Maxwell Air Force Base to attend the Air War College in July 1954, he became vice commander of Arnold Engineering Development Center at Arnold Air Force Station (now Arnold Air Force Base) at Tullahoma, Tennessee. In March 1955 he returned to Air Research and Development Command headquarters and later became its Chief of Plans and Programs. In March 1959 he became the commander of the Air Force Flight Test Center at Edwards Air Force Base, California and in July 1961 he was assigned to Headquarters US Air Force in Washington, DC where he first served as Deputy Director of Plans, and then as Director of Plans and in July 1964 he became the Assistant Deputy Chief of Staff for Plans and Operations (Joint Chiefs of Staff Matters). In August 1965 he was appointed commander of the Air University at Maxwell Air Force Base, where he served until July 1968 when he returned to Headquarters US Air Force as Deputy Chief of Staff, Personnel. The following year he was promoted to the rank of lieutenant general and became Assistant Vice Chief of Staff, US Air Force in Washington DC, with additional duty as Senior Air Force Member to the Military Staff Committee, United Nations, and retired in these positions with 31 years of continuous military service. Among his military decorations and awards include the Air Force Distinguished Service Medal with 1 oak leaf cluster, the Silver Star with 2 oak leaf clusters, the Legion of Merit with 2 oak leaf clusters, the Distinguished Flying Cross with 2 oak leaf clusters, the Air Medal with 1 oak leaf cluster, the American Defense Service Medal, the American Campaign Medal, the Asiatic-Pacific Campaign Medal with 5 service stars, the World War II Victory Medal, and the National Defense Service Medal. After his military retirement, he served as the superintendent of Culver Military Academy at Culver, Indiana until 1974. He died in San Antonio, Texas at the age of 80. (bio by:  William Bjornstad) Family links: Spouse:  Dorothy G Carpenter (1918 - 2004) Inscription: Silver Star  &amp; 2 OLC DSM Note: LT GEN US Air Force, World War II, Korea, Vietnam ",Plot: Section 14A Site 579-Q ,http://www.findagrave.com/cgi-bin/fg.cgi?GRid=467460&page=gr,"Aug. 11,  1916 Starkville Oktibbeha County Mississippi, USA ","Nov. 8,  1996 San Antonio Bexar County Texas, USA ","LTG John W. Carpenter, III"
"Burial: Fort Sam Houston National Cemetery San Antonio Bexar County Texas, USA ","American Military Aviation Pioneer.  He was the first enlisted person to be certified as a military pilot.  Little is known of his early life.  After enlisting in the U.S. Army in 1907, he was assigned as a private first class to the newly formed Aeronautical Division, U.S. Signal Corp at Fort Myer VA.  He worked as a member of the aircraft ground crew in August 1908 when the Wright Brothers brought the first fixed-wing aircraft to Ft Myer, which had been purchased by the U.S. Army.  In 1910 He transferred to Ft Sam Houston TX where he performed aircraft repairs.  By 1912 he had been promoted to corporal and he accompanied the U.S. Army's seventh purchased aircraft as its mechanic to the Philippines where 1st Lieutenant Frank Purdy Lahm was establishing a flying school to train two officers.  When only one officer came forward for the hazardous duty, Burge volunteered and after completing his training, he received his aviation certificate on August 14, 1912.  On June 26, 1917 he received a commission as an officer and took part in patrol flights along the Mexico-U.S. border in 1919, near the end of the Mexican Revolution.  He retired from the U.S. Army Air Corps as a colonel on January 31, 1942. (bio by:  William Bjornstad) Family links: Parents:  Aquilla T. Burge (1861 - 1928)  Sarah Jane  Jarvis  Burge (1861 - 1928) Spouse:  Mary K   Burge (1889 - 1943) Siblings:  Earl F Burge (____ - 1936)  Vernon Burge (1888 - 1971)  Bertha  Burge  Barnhart (1891 - 1959) Calculated relationship Note: Col, US Army Air Corps, WW I, WW II ",Plot: Section E Site 237 ,http://www.findagrave.com/cgi-bin/fg.cgi?GRid=70701894&page=gr,"Nov. 29,  1888, USA ","Sep. 6,  1971 San Antonio Bexar County Texas, USA ",COL Vernon Burge
"Burial: Mission Burial Park South San Antonio Bexar County Texas, USA ","Texas Oil Pioneer. He was known as, The prophet of Spindletop."" As a young man, he was often in trouble and wounds from one fight even caused him to lose his left arm. In 1886, he started a company in Beaumont, Texas that made bricks. He learned how some industries were using oil rather than wood as fuel and thought he might be able to use oil to make bricks less expensively. In 1892, he and partners formed the Gladys City Oil, Gas and Manufacturing Company to explore for oil at Spindletop near Beaumont. On January 10, 1901, his crew struck oil and for the next nine days pumped 900,000 barrels resulting in 200 more wells being drilled within a year. After legal and royalty suits were settled in 1902, he sold his shares for $3 million, but shrewdly retained his leasing rights on his original acreage. His next venture was to form the Higgins Standard Oil Company, which became the vehicle for subsequent explorations of Texas Gulf Coast salt-dome fields. Over the next fifty years, he continued to be a maverick in the oil and gas industry. One day he would be a millionaire and the next he would be fighting with investors for more money to continue drilling. In addition to being a self-taught geologist, he was also a draftsman, cartographer, inventor, naturalist, industrial designer, artist, engineer and a very religious man. (bio by:  John ""J-Cat"" Griffith) ","Maintained by: Find A Grave Originally Created by:  John ""J-Cat"" Griffith Record added: Mar 17, 2005",http://www.findagrave.com/cgi-bin/fg.cgi?GRid=10633038&page=gr,"Dec. 5,  1863 Sabine Pass Jefferson County Texas, USA ","Jun. 5,  1955 San Antonio Bexar County Texas, USA ",Pattillo Higgins
"Burial: Fort Sam Houston National Cemetery San Antonio Bexar County Texas, USA ","Professional Football Player. Born in Los Angeles,  he was an end and defensive end for four seasons (1946 to 1949) in the All-America Football Conference and National Football League, with the Chicago Rockets, Detroit Lions, Boston Yanks and New York Bulldogs. During his college years, he was a standout player at the University of Southern California and was named All-American. Heywood was an officer in the United States Marine Corps during World War II and in both the Korean and Vietnam Wars,  the only pro-football player to achieve this distinction. In 34 career AAFC and NFL games, he had 64 receptions, for 905 yards, with 6 touchdowns. (bio by:  C.S.) Family links: Parents:  Ralph Adelbert Heywood (1899 - 1972)  Margaret Elizabeth  Vermilya  Heywood (1900 - 1973) Sibling:  Ralph Heywood (1921 - 2007)  Jean Harriet  Heywood  Brown (1923 - 2010) Calculated relationship ","Plot: Section 44,  Site 91 ",http://www.findagrave.com/cgi-bin/fg.cgi?GRid=18884774&page=gr,"Sep. 11,  1921 Los Angeles Los Angeles County California, USA ","Apr. 10,  2007 Bandera Bandera County Texas, USA ",Ralph Heywood
"Burial: Fort Sam Houston National Cemetery San Antonio Bexar County Texas, USA ","US Air Force General. He rose in rank to become the first Vice Chairman of the Joint Chiefs of Staff, serving from February 1987 until 1990. Upon graduating from East High School in Denver, Colorado where he became an Eagle Scout, he was selected to attend the US Naval Academy at Annapolis, Maryland, graduating in 1954. He then opted to take a 2nd lieutenant's commission in the US Air Force because he felt he would have a better opportunity at flying duty. After completing pilot training, his early assignments were in fighter-interceptor units, first as a pilot and then as an air electronics maintenance officer. In 1960 he graduated from the Air Force Institute of Technology at Wright-Patterson Air Force Base, Ohio and was transferred to Europe, where he served as a technical intelligence analyst and, later, as a flying training supervisor. He returned to the US and attended Air Command and Staff College at Maxwell Air Force Base, Alabama and following his graduation in 1965, he remained there to become an instructor in weapons employment planning until entering training at the Aerospace Research Pilot School at Edwards Air Force Base, California. In August 1967 he was assigned to the Manned Orbiting Laboratory program at the Space Systems Division of Air Force Systems Command (now Air Force Material Command) in Los Angeles, California as an astronaut and chief of the Flight Crew Division. After program cancellation in 1969, he returned to the Flight Test Center at Edwards Air Force Base, where he served as deputy chief of staff for plans and requirements. In August 1970 he attended the Industrial College of the Armed Forces at Fort McNair in Washington DC, graduating in 1971. In June of that year he became vice commander of the 449th Bombardment Wing at Kincheloe Air Force Base, Michigan (now closed) and commander the following year. In April 1973 he was assigned to Southeast Asia for duty as commander of the 310th Strategic Wing, U-Tapao Royal Thai Naval Airfield, Thailand. He returned to Kincheloe in September 1973 to resume command of the 449th Bombardment Wing. From March 1974 until June 1979 he served in various aspects of the command and control systems field at Headquarters Strategic Air Command at Offutt Air Force Base, Nebraska, Electronic Systems Division of Air Force Systems Command (now Air Force Material Command) at Hanscom Air Force Base, Massachusetts, and at Headquarters US Air Force in Washington DC. In June 1979 he became commander of Air Force Communications Command (now the Air Force Network Integration Center) at Scott Air Force Base, Illinois ant two years later he assumed command of 8th Air Force at Barksdale Air Force Base, Louisiana in July 1981 and became the director for command, control and communications systems for the Joint Chiefs of Staff at Washington DC in October 1982. In July 1984 he was assigned to Peterson Air Force Base, Colorado as Commander-in-Chief of the North American Aerospace Defense Command (NORAD) and Aerospace Defense Command. In August 1985 he was promoted to the rank of general and became the first Commander-in-Chief of US Space Command upon activation of the unified command at Peterson Air Force Base, Colorado in September 1985. In February 1987 he was selected as the first Vice Chairman of the Joint Chiefs of Staff under General (and future Secretary of State) Colin Powell and retired in this position in February 1990 with almost 36 years of military service. Among his military awards and decorations include the Defense Distinguished Service Medal, the Air Force Distinguished Service Medal, the Legion of Merit (with 1 oak leaf cluster), the Bronze Star, the Meritorious Service Medal, the Air Medal, the Air Force Commendation Medal, the Air Force Organizational Excellence Award, the National Defense Service Medal (with bronze service star), the Vietnam Service Medal, and the Air Force Longevity Service Award (with 2 oak leaf clusters). He also wore the Command Pilot Badge, the Space and Missile Badge, the Air Traffic Controller Badge, and the Senior Missileman Badge. After his military retirement, he served as chairman and Chief Executive Officer (CEO) of the United Services Automobile Association (USAA) from 1993 until 2000 and remained as CEO until May 2002. He served as a member of the National Executive Board of the Boy Scouts of America and was awarded the Distinguished Eagle Scout and the Silver Buffalo awards. In 2006 he was diagnosed with brain cancer and died from that disease two years later at the age of 75. (bio by:  William Bjornstad) Inscription: DDSM DSM LM BSM MSM AM He Lived With Honor ",Plot: Section AI Site 529 ,http://www.findagrave.com/cgi-bin/fg.cgi?GRid=28790842&page=gr,"Dec. 1,  1932 Denver Denver County Colorado, USA ","Jul. 24,  2008 San Antonio Bexar County Texas, USA ",GEN Robert Tralles Herres
"Burial: San Antonio National Cemetery San Antonio Bexar County Texas, USA ","Civil War Union Brevet Brigadier General. Entered the Civil War as a Private in he 7th New York State Militia regiment, but soon procured a commission as a 1st Lieutenant in the 11th United States Regular Infantry. At this rank he served as an Aide-de-Camp on the staff of Maj. General Nathaniel P. Banks. When the United States Congress authorized the raising of African-American troops, he accepted a commission as Colonel and commander of the 77th United States Colored Troops. However, he finished his Civil War career as commander of the 10th United States Colored Heavy Artillery. He was brevetted Brigadier General, US Volunteers on December 2, 1865 for ""gallant and meritorious services during the war"". He remained in the Regular Army after the end of the conflict, dying while on active duty in Castroville, Texas in 1876 while at the rank of Captain. His older brother was Union Brevet Brigadier General Alfred Stedman Hartwell. (bio by:  Russ Dodge) ","Plot: Section A, Site 62 GPS (lat/lon):  29.42172, -98.46678 ",http://www.findagrave.com/cgi-bin/fg.cgi?GRid=18129&page=gr,"May 6,  1841 ","Oct. 3,  1876 ",Charles Atherton Hartwell
"Burial: San Antonio National Cemetery San Antonio Bexar County Texas, USA ","Indian Wars Congressional Medal of Honor Recipient.  While carrying dispatches he was attacked by 125 hostile Indians, whom he and his comrades fought throughout the day.  He was severely wounded in the hip and unable to move.  He continued to fight, defending an exposed dying man.  Washita River, Texas, 12 September 1874. ","Plot: Section F Grave 1012 GPS (lat/lon):  29.4214, -98.4674 ",http://www.findagrave.com/cgi-bin/fg.cgi?GRid=18133&page=gr,"1848 Detroit Wayne County Michigan, USA ","Jan. 3,  1905 ",John Harrington
"Burial: Fort Sam Houston National Cemetery San Antonio Bexar County Texas, USA ","World War II Congressional Medal of Honor Recipient. He served as a Platoon Sergeant in Company A, 1st Battalion, 28th Marines, 5th Marine Division, US Marine Corps. During the Iwo Jima campaign on March 3, 1945, Sergeant Harrell with a comrade dug in at a foxhole on a ridge 20 yards forward of where their company command post was established. Because of their nearness to the enemy, the two men took turns standing watches during the night when the Japanese attacked. The first attack by the Japanese was repulsed, but the other Marine's weapon jammed and he returned to the command post to obtain another. While he was gone, the enemy managed to get a grenade in the foxhole which exploded, blowing off Sergeant Harrell's left hand. The second Marine returned just as the Japanese were swarming the foxhole and together they drove them off with Sergeant Harrell's partner being wounded. Sergeant Harrell ordered his companion to retire to safety, but he said he would return with more back-up support. During his absence, more Japanese charged the foxhole, setting off another grenade which blew off Sergeant Harrell's right hand. When relief support arrived, they found Sergeant Harrell still manning his post with many dead enemy around him. For gallantry in the face of the enemy, he was awarded the awarded the Purple Heart Medal, Presidential Unit Citation and Medal of Honor presented by President Harry S. Truman at the White House on October 5, 1945. (bio by:  John ""J-Cat"" Griffith) Family links: Parents:  Roy Eugene Harrell (1891 - 1931)  Hazel Marion  Culver  Harrell (1898 - 1985) ","Plot: Section W Grave 3247 GPS (lat/lon):  29.4759, -98.4298 ",http://www.findagrave.com/cgi-bin/fg.cgi?GRid=18136&page=gr,"Jun. 26,  1922 Rio Grande City Starr County Texas, USA ","Aug. 9,  1964 San Antonio Bexar County Texas, USA ",William George Harrell
"Burial: San Antonio National Cemetery San Antonio Bexar County Texas, USA ","Western Lawman. Born Jesse Lee Hall in Lexington, North Carolina, he moved to Texas in 1869 and became a City Marshal of Sherman. In August 1876, he became the second in command of Leander McNelly's Special Forces, Texas Rangers. Serving in the Goliad region, he broke up a gang of vigilantes and became the acting commander of the Ranger company. He was made 1st Lieutenant of the Ranger company in 1877, gaining much acclaim suppressing outlaw cattle rustling and raids from across the Mexican border. After retiring a Captain from the Rangers in 1880, he served as agent to the Anadarko Indians and commanded a company in the First US Volunteer Infantry Regiment during the Spanish-American War in 1898. He is also a member of the Texas Rangers Hall of Fame. (bio by:  John ""J-Cat"" Griffith) Family links: Parents:  James King Hall (1816 - 1885)  Francis  Mebane  Hall (1826 - 1913) Spouse:  Bessie Weidman Hall (1857 - 1926) Children:  Mary Weidman  Hall  Adams (1888 - 1963) Siblings:  Jesse Lee Hall (1849 - 1911)  Richard Moore Hall (1851 - 1917)  James King Hall (1856 - 1891) Calculated relationship Inscription: JESSE LEE HALL 1849-1911 CAPTAIN CO. M 1ST U.S. VOL. INF WAR WITH SPAIN BESSIE WEIDMAN HALL 1857-1926 Note: Captain, US Army ","Plot: A, 121 ",http://www.findagrave.com/cgi-bin/fg.cgi?GRid=18125&page=gr,"Oct. 9,  1849 Lexington Davidson County North Carolina, USA ","Mar. 17,  1911 ",Jesse Lee Hall
"Burial: Fort Sam Houston National Cemetery San Antonio Bexar County Texas, USA ","US Army General.  Remembered as a ""soldier's soldier,"" he rose in rank to become the Vice Chief of Staff of the US Army, the Commander of US Army Pacific, and Commanding General, U.S. Continental Army Command.  The son of a career military officer who retired as a brigadier general, he attended the Texas Military Academy in San Antonio, Texas for a year following his high school graduation because he was too young to enter the US Military Academy at West Point, New York.  After graduating from the Texas Military Academy in 1930, he received his appointment to attend the US Military Academy and graduated in 1935 with a commission as a 2nd lieutenant of Infantry.  His first assignment was at Fort Bliss, Texas and then he served in the Philippine Scouts prior to World War II.  During World War II he served in Italy as an operations office with the 88th Infantry Division.  His military education included the Armed Forces Staff College at Norfolk, Virginia, the US Army War College at Carlisle Barracks, Pennsylvania, and the National War College at Fort MeNair, Washington DC.  His major commands held included Commanding General of the 1st Armored Division at Fort Hood, Texas from 1962 to 1963, Commander of the US Army 3rd Corps there from 1965 to 1967, US Army Vice Chief of Staff from 1967 until July 1968, Commander, US Army Pacific at Fort Schafter, Hawaii from August 1968 until October 1970.  He then became the Commanding General of the US Continental Army Command, at Fort Monroe, Virginia and he retired in this position in January 1973 with 38 years of continuous military service.  Among his military awards and decorations include the Distinguished Service Medal, the Legion of Merit with 2 oak leaf clusters, the Bronze Star, the European-African-Middle Eastern Campaign Medal, the American Campaign Medal, the World War II Victory Medal, the American Defense Service Medal, and the National Defense Service Medal.  He was the founder of the US Army's non-commissioned officer education system.  He died of congestive heart failure at the age of 98.  At the time of his death, he was the longest living US Army 4-star general.  The Ralph E. Haines, Jr. Award, presented to the US Army Reserve Drill Sergeant of the Year, is named in his honor. (bio by:  William Bjornstad) Family links: Parents:  Ralph Edward Haines (1883 - 1976)  Ethel L Haines (1883 - 1961) Spouse:  Sally Genevieva  Swift  Haines (1916 - 2003) Children:  Palmer Swift Haines (1941 - 2004) Calculated relationship ",Plot: Section AI Site 543 ,http://www.findagrave.com/cgi-bin/fg.cgi?GRid=80926518&page=gr,"Aug. 21,  1913 Fort Mott Salem County New Jersey, USA ","Nov. 23,  2011 San Antonio Bexar County Texas, USA ","GEN Ralph Edward Haines, Jr"
"Burial: Sunset Memorial Park San Antonio Bexar County Texas, USA ","Major League Baseball Player. He was an outfielder-first baseman who later became a pinch-hitting specialist. He played for the St. Louis Cardinals from 1968 until May 19, 1972, when he was traded to the Cincinnati Reds for outfielder Bernie Carbo. In 1970, the left-handed swinger hit .271 with 16 doubles, 14 homers and 68 runs batted in. His average dipped to .226 with 16 homers and 54 RBIs in 1971. He was a pinch hitter for the Reds, going 0 for 1 with two walks in the 1972 National League Championship Series against Pittsburgh and 0 for 3 in the 1972 World Series against Oakland. He finished his career with Cincinnati in 1973. His lifetime totals were .239 with 41 doubles, 10 triples, 40 homers and 163 RBIs. He batted .270 (24 for 89) as a pinch hitter. (bio by:  Ron Coons) Family links: Spouse:  Judy C Hague (1954 - ____) Calculated relationship ","Plot: Section 16 Lot 162 Grave 5 GPS (lat/lon):  29.2999, -98.25967 ",http://www.findagrave.com/cgi-bin/fg.cgi?GRid=18164&page=gr,"Apr. 25,  1944 Huntington Cabell County West Virginia, USA ","Nov. 5,  1994 San Antonio Bexar County Texas, USA ",Joe Hague
"Burial: Fort Sam Houston National Cemetery San Antonio Bexar County Texas, USA ","Screen Actor. He acted under the name Robert Shaw beginning in the 1930s. His film career included roles in several films by John Ford, such as ""The Grapes of Wrath,"" ""Young Mr. Lincoln"" and ""Tobacco Road."" He also appeared in the Ford directed military training film ""Sex Hygiene."" Other credits include ""The Great Profile,"" which starred John Barrymore, Henry Kings ""Captain from Castile"" and ""Honeysuckle Rose."" As a child, he was a batboy for a Texas League Baseball team. During an exhibition, he played a game of catch with Babe Ruth. Ruth, Gehrig and the rest of the world champion Yankees signed the ball. It can still see the ball today in the Legends of the Game Museum in Arlington, Texas. He served as lieutenant during World War II. He died two months after Mary Sue, his beloved wife of 62 years, died in Victoria, November 4, 2004.  (bio by:  Jos L Bernab Tronchoni) Family links: Spouse:  Mary Sue Gottschall (1918 - 2004) Note: LT COL US Army, World War II, Korea ","Plot: Section CAA, Site 61 ",http://www.findagrave.com/cgi-bin/fg.cgi?GRid=10343950&page=gr,"Sep. 15,  1915 Dallas Dallas County Texas, USA ","Jan. 3,  2005 Austin Travis County Texas, USA ",Robert Gottschall
"Burial: San Fernando Cemetery #2 San Antonio Bexar County Texas, USA ","US Congressman. Elected to represent Texas's 20th District in the United States House of Representatives, serving from 1961 to 1999. Also served as a Member of the Texas State Senate from 1956 to 1961, Candidate in primary for Governor of Texas in 1958 and Candidate in primary for United States Senator from Texas in 1961. On November 22, 1963, he was riding in President John F. Kennedy's motorcade when he was assassinated in Dallas, Texas. In 1986 he assaulted a man in a restaurant after the man called him a communist. He was charged with assault but was later acquitted. (bio by:  K) ","Maintained by: Find A Grave Record added: Dec 14, 2002",http://www.findagrave.com/cgi-bin/fg.cgi?GRid=7012631&page=gr,"May 3,  1916 ","Nov. 28,  2000 ",Henry Barbosa Gonzalez
"Burial: San Antonio National Cemetery San Antonio Bexar County Texas, USA ","Indian Wars Congressional Medal of Honor Recipient. He served in the United States Army during the Wars with the Plains Indians as a Corporal in Company K, 6th United States Cavalry. He was awarded the Medal of Honor for his bravery in action on July 12, 1870 at the Battle of the Little Wichita River, Texas, with his citation for the award reading simply ""Bravery in action."" In the action he was part of a force of 57 men from the 6th Cavalry that went in pursuit of 250-strong group of Kiowa Indians led by Chief Kicking Bird. After tracking the Kiowas for five days, the cavalry force met them on the Wichita River in Archer County, Texas. After a short initial fight, the cavalrymen found that they were outnumbered and outgunned, and fought a fierce defensive battle that left 3 United States soldiers and fifteen Kiowas dead. Corporal Given was one of the cavalry dead, supposedly killed by a lance by Kicking Bird himself. After the Kiowas broke off the engagement in the early evening, the soldiers retreated, eventually making it back to their home base of Fort Richardson near Jacksboro, Texas. Corporal Given was left on the field, and his final resting place is unknown. Thirteen troopers were awarded the CMOH on August 25, 1870, for their performance and bravery during the battle, Corporal Given being one of them, having been awarded it posthumously. (bio by:  Russ Dodge) ","Plot: Section MA, Site 88 GPS (lat/lon):  29.4213, -98.467 *Cenotaph  ",http://www.findagrave.com/cgi-bin/fg.cgi?GRid=18176&page=gr,"1840 Daviess County Kentucky, USA ","Jul. 12,  1870 ",John J. Given
"Burial: Fort Sam Houston National Cemetery San Antonio Bexar County Texas, USA ","Major General Giles was the twin brother of Lt. General Barney M. Giles.  Commander of Greenland Base Command, then Eastern Canada Base Command, 1941-43.  In March 1944 he was appointed commanding general of the United States Air Forces in the Middle East. Family links: Parents:  Richard Portlock Giles (1858 - 1915)  Louisa Read Giles (1859 - 1922) Siblings:  Sally Giles (1885 - 1906)  Robert Byron Giles (1888 - 1974)  Barney McKinney Giles (1892 - 1984)  Benjamin Franklin Giles (1892 - 1974)  Cornelia Giles (1895 - 1898) Calculated relationship ","Plot: Section B Grave 1-G GPS (lat/lon):  29.28547, -98.25961 ",http://www.findagrave.com/cgi-bin/fg.cgi?GRid=18137&page=gr,"Sep. 13,  1892 Mineola Wood County Texas, USA ","Nov. 30,  1974 ",MG Benjamin Franklin Giles
