burial,description,plot,url,birthdate,deathdate,name
"Burial: Oakwood Cemetery Austin Travis County Texas, USA ","Alamo Survivor. Born Susanna Wilkerson in Tennessee, she was the wife of Captain Almaron Dickerson and was the sole adult Anglo survivor that witnessed the massacre at the Battle of the Alamo. On the morning of March 6, 1836, as the troops of General Antonio Lpez de Santa Anna stormed the mission, Captain Dickerson ran to his wife, reported that all was lost, and expressed hope that she could save herself and their child. Although he died at the Alamo, his wife and child Angelina survived. Following the fall of the Alamo, Susanna was escorted from the Alamo mission, interviewed by Santa Anna himself and sent by him with a message to Sam Houston. She was a strong woman survivor and remained a patriot of Texas, but the memory of those days would haunt her the rest of her life. (bio by:  John ""J-Cat"" Griffith) Family links: Spouses:  Joseph W. Hannig (1834 - 1890)  Almeron Dickinson (1800 - 1836) Children:  Angelina Elizabeth  Dickinson  Griffith-Holmes (1834 - 1869) Calculated relationship Inscription: Mother of the Babe of the Alamo, Wife of J. W. Hannig Note: Died at age 68 years (born about 1815) in Tenn according to census records ","Plot: Section 1, Lot 363 ",http://www.findagrave.com/cgi-bin/fg.cgi?GRid=1522&page=gr,"1814 Bolivar Hardeman County Tennessee, USA ","Oct. 7,  1883 Austin Travis County Texas, USA ","Susanna A. ""Susan"" <i>Wilkerson</i> Dickinson"
"Burial: Texas State Cemetery Austin Travis County Texas, USA ","Civil War Confederate Army Brigadier General. He attended the French Military Academy at St. Cyr, France and then served in the French diplomatic service until he immigrated to the United States, in 1848. Moving to Texas in 1852, he settled in San Antonio and was naturalized as a citizen in April, 1855. There he established a Spanish newspaper and later he worked in the General Land Office, as a translator. With the outbreak of the Civil War, he served in the Texas 4th Infantry, was aide-de-camp to Governor Edward Clark, was commissioned a Major in 1861, elected Lieutenant Colonel of Debray's Texas Cavalry Battalion and as Colonel of the 26th Texas Cavalry, in 1862. He commanded some of the Confederate troops in the recapture of Galveston, in January, 1863, then relieved, taking command of the troops on Galveston Island in the District of Texas, New Mexico and Arizona. He led his regiment in the Red River Campaign, Louisiana, in spring of 1864. For his participation in the Battles of Mansfield and Pleasant Hill, he was appointed Brigadier General by General Edmund K. Smith, on April 13, 1864. Although this appointment was never confirmed by Confederate President Jefferson Davis, he commanded brigades until his discharge from active service on March 24, 1865. After the war, he returned to Texas, working as a teacher, a bookkeeper before eventually returning to his position as translator in the General Land Office, until his death at age 76. (bio by:  John ""J-Cat"" Griffith) ","Plot: Sec. 1, Row M, #14 GPS (lat/lon):  30.26523, -97.72723 ",http://www.findagrave.com/cgi-bin/fg.cgi?GRid=5956404&page=gr,"Jan. 25,  1816, France ","Jan. 6,  1895 Austin Travis County Texas, USA ",Xavier Blanchard DeBray
"Burial: Texas State Cemetery Austin Travis County Texas, USA ","Civil War Union Brigadier General. Governor of Texas. Edmund Davis was born to a respected family in St Augustine, Florida. He started his education there, moving in January of 1848 with his family to the boom town of Galveston, Texas where he studied law and worked as a clerk. The following year he moved to Corpus Christi and was admitted to the bar, then transferred to Laredo where he worked as a deputy customs collector until he was elected district attorney of the Twelfth Judicial District of Brownsville in 1853. He was named judge of the district in 1856, married Anne Britton in April 1858 and served as a state judge until the outbreak of the Civil War in 1861; when he refused to swear allegiance to the Confederacy, he was removed from office. Because of his stand with the Union, he was forced to flee the state in May 1862 and made his way through New Orleans to Washington DC where he personally appealed to Abraham Lincoln to provide arms and troops to recapture Texas. Not only was he successful, but he received the position and rank of colonel and commander of the new First Texas Cavalry unit. He led his men through many battles: the fight at Galveston in January, 1863, where his unit barely escaped; his capture by the Confederates in Matamoros until the Mexican government intervened; fighting alongside General Nathaniel Banks during the Rio Grande campaign. After his unit successfully targeted the cotton trade along the border by seizing supplies and releasing slaves, he was promoted to brigadier general on November 4, 1864. From that point forward he commanded the cavalry in the Division of Western Mississippi. On June 2, 1865, he was one of the generals who accepted the terms of surrender of the Confederate forces in Texas. He returned to state politics after the war, representing the border district and attending the Constitutional Conventions of 1866, 1868 and 1869. In fall of 1869 he ran and won the position of Texas governor, implementing re-constructionist policies to help repair the damage that the Civil War had brought. He restored the state militia, reorganized the public school system, created the bureau of immigration and set up forts along the western frontier. All of these changes, though necessary, were very unpopular and he was not reelected when his term expired in 1874. From 1875 until his death, Davis was the head of the state Republican party, trying several times to gain reelection as governor or election to Congress, but to no avail. He was hoping for a cabinet position under President Chester A Arthur when he died in Austin; in recognition of his service, he was laid to rest with full honors in the Texas State Cemetery. His monument, erected by his brother, is the tallest and most massive of all. (bio by:  Screwtape) Family links: Parents:  William G. Davis (____ - 1853)  Mary Ann  Channer  Davis (____ - 1885) Spouse:  Anne Elisabeth  Britton  Davis Smith (1838 - 1925) Children:  Waters S Davis (1862 - 1935) Calculated relationship ","Plot: Republic Hill, Section 1, Row Q, Number 19 GPS (lat/lon):  30.26545, -97.7273 ",http://www.findagrave.com/cgi-bin/fg.cgi?GRid=5894328&page=gr,"Oct. 1,  1827 Saint Augustine St. Johns County Florida, USA ","Feb. 7,  1883 Austin Travis County Texas, USA ",Edmund Jackson Davis
"Burial: Texas State Cemetery Austin Travis County Texas, USA ","Confederate States Congressman. Born in Fayette County, Mississippi, he moved to Texas and purchased land on the Guadalupe River, in 1841. He became a prominent Texas politician and served two terms in the Texas State Senate. During the Civil War, he served in the Confederate Army and was appointed Colonel in command of the 5th Infantry Regiment, on the Texas Gulf Coast. In 1863, he resigned from the Army when elected to the Second Confederate Congress, serving until 1865. As a Confederate Congressman, he served on the Naval Affairs Committee, fought against taxation and the confiscation of slaves for public works. After the war, he returned to his Gonzales County farm and was appointed Texas comptroller of public accounts, serving (1874-81). He also assisted in organizing the Texas State Democratic Party and was secretary of the Texas Veterans Society, from 1886 until his death at age 85 in Wharton, Texas. (bio by:  John ""J-Cat"" Griffith) ","Plot: Republic Hill Section 1 Row V Plot 4 GPS (lat/lon):  30.1592, -97.43649 ",http://www.findagrave.com/cgi-bin/fg.cgi?GRid=18195&page=gr,"Nov. 19,  1816 ","May 16,  1902 ",Stephen Heard Darden
"Burial: Oakwood Cemetery Annex Austin Travis County Texas, USA ","US Congressman. He served during the Civil War in the Confederate Army as a Private in Company C of the 4th Texas Cavalry, which was part of General Thomas Green's cavalry brigade. After the collapse of the Confederacy he returned to Texas, and was admitted to the Texas Bar in 1872. He served as De Witt County's prosecuting attorney  from 1876 to 1880, and in the Texas State Senate from 1882 to 1886. When Texas Congressman William Henry Crain (Kleberg's law partner) died in office in 1896, Rudolph Kleberg was elected as a Democrat to fill the vacancy, and represented Texas's 11th Congressional District in the United States House of Representatives from April 7, 1896 to March 3, 1903. He resumed his law career after his Congressional tenure, and passes away in Austin, Texas at the age of 77. His nephew, Richard Mifflin Kleberg, served as a United States Congressman from Texas from 1931 to 1945. (bio by:  Russ Dodge) Family links: Children:  Albert Leon Kleberg (1881 - 1952)  Alfred Leon Kleberg (1881 - 1952) Calculated relationship ","Plot: Oakwood Annex , Block E,  Lot 136 ",http://www.findagrave.com/cgi-bin/fg.cgi?GRid=18199&page=gr,"Jun. 26,  1847 ","Dec. 28,  1924 ",Rudolph Kleberg
"Burial: Assumption Cemetery Austin Travis County Texas, USA ","Major League Baseball Player. He was a third baseman in five seasons for the St.Louis Cardinals and Cincinnati Reds. His best year was in 1949 when he had a season high 99 hits with a .304 batting average and was named to the National League All Star Team. In a career 218 games, Kazak had 165 hits with a .273 lifetime batting average. (bio by:  C.S.) Family links: Spouse:  Thelma B Gregg (1924 - 1996) Children:  Karol Ann Kazak (1949 - 2000) Calculated relationship ","Maintained by: Find A Grave Originally Created by:  C.S. Record added: Aug 08, 2006",http://www.findagrave.com/cgi-bin/fg.cgi?GRid=15186125&page=gr,"Jul. 18,  1920 Steubenville Jefferson County Ohio, USA ","Dec. 15,  1999 Austin Travis County Texas, USA ",Eddie Kazak
"Burial: Texas State Cemetery Austin Travis County Texas, USA ","US Congressman. He was elected to represent Texas' 15th District in the United States House of Representatives, serving from 1955 to 1965. He served in the United States Army Air Corps during World War II as a combat pilot. He rose to the rank of Lieutenant Colonel, and was awarded the Silver Star, Distinguished Flying Cross, and Air Medal with two oak leaf clusters for his service. Family links: Spouse:  Jane  Redman  Kilgore (1923 - 2006) Calculated relationship ","Plot: Republic Hill Section 2 Row R Plot 12 GPS (lat/lon):  30.15943, -97.43632 ",http://www.findagrave.com/cgi-bin/fg.cgi?GRid=18035&page=gr,"Dec. 10,  1918 ","Feb. 10,  1999 ",Joe Madison Kilgore
"Burial: Texas State Cemetery Austin Travis County Texas, USA ","US Congressman,  Texas Patriot.  An important political figure of the Republic and early statehood of Texas.  He was the first person to represent that state in the US Congress.  Kaufman was born in Boiling Springs,  Pennsylvania,  the son of German-Jewish parents.  After graduating from Princeton College in 1833,  he studied law in Mississippi under John A. Quitman and in 1835 became a practicing attorney in Natchitoches,  Louisiana. Drawn to the Republic of Texas by its struggle for independence,  he settled in Nacogdoches in 1837.  As a Major in the local militia he fought in the Cherokee War and was seriously wounded at the Battle of Neches (July 1839),  from which he never fully recovered.  Kaufman was a member of the Texas House of Representatives from 1839 to 1843 (the last two terms as Speaker),  and the Texas Senate from 1843 to 1845.  In February 1845,  Republic President Anson Jones named him to succeed Andrew J. Donelson as Charg d'Affaires to the US; he never presented his credentials and Texas entered statehood at the end of that year.  Instead he was elected as a Democrat to represent the Eastern District of Texas in the Twenty-Ninth and two succeeding Congresses,  serving from March 1846 until his death.  During his time on Capitol Hill Kaufman was pugnacious in defending the interests of his home state.  He unsuccessfully argued that parts of what are now New Mexico,  Colorado,  Kansas,  Oklahoma,  and Wyoming rightfully belonged to Texas,  and attempted to persuade Governor Peter H. Bell to have the State Militia invade Santa Fe.  He did gain concessions from the Compromise of 1850,  in which the federal government assumed the debts of the former Republic.  In his final term he was Chairman of the Committee on Rules.  Kaufman died at 37 in Washington,  DC and was originally buried at Congressional Cemetery;  he was reinterred at the State Cemetery in Austin in 1932.  Kaufman County,  Texas was created in his honor.  He was the only Jewish Texan to serve in Congress until 1979. (bio by:  Bobb Edwards) Family links: Spouse:  Jane Baxter  Richardson  Kaufman (1825 - 1852) Children:  Jane Kaufman (1851 - 1851) Calculated relationship ","Plot: Republic Hill Section 2, Row U, Plot 8 ",http://www.findagrave.com/cgi-bin/fg.cgi?GRid=18039&page=gr,"Dec. 18,  1813 Boiling Springs Cumberland County Pennsylvania, USA ","Jan. 31,  1851 Washington District of Columbia District Of Columbia, USA ",David Spangler Kaufman
"Burial: Texas State Cemetery Austin Travis County Texas, USA ","US Congresswoman from Texas 18th District, 1973-1979. Member of the Texas State Senate, 1967. She sat on the House Judiciary Committee for the Watergate Impeachment. Recipient of the Spingarn Medal (1992) and the Presidential Medal of Freedom (1994). Cause of death: leukemia and multiple sclerosis ",Plot: Republic Hill Section 1 Row N Number 6 ,http://www.findagrave.com/cgi-bin/fg.cgi?GRid=6456&page=gr,"Feb. 21,  1936 Houston Harris County Texas, USA ","Jan. 17,  1996 Austin Travis County Texas, USA ",Barbara Jordan
"Burial: Texas State Cemetery Austin Travis County Texas, USA ","Civil War Confederate General. An 1826 graduate of the United States Military Academy at West Point, he first served at Sackett's Harbor in New York before being transferred to the 6th United States Regular Infantry regiment at Jefferson Barracks, Missouri, operating as regimental adjunct during the Black Hawk War. He married Henrietta Preston in 1829, and after being forced to resign his commission in 1834 to take care of his ailing wife, he set up a farm near St Louis where he cared for her until she died in the summer of 1835.The next year  he moved to Texas and enlisted in the Texas militia. By August, he was appointed Adjutant General and in 1837 was promoted to Brigadier General in command of the entire Texas army. After a duel with the man he replaced, he was injured in the leg and was unable to take his new command. On December 1838, he was named the Secretary of War of the Republic of Texas by President Mirabeau B. Lamar and concerned himself with fighting the Cherokee along the eastern border. After his term expired in 1840, he returned to Kentucky and lived there several years, marrying Eliza Griffin on October 3, 1843. Shortly afterwards the two moved back to Texas and settled at the China Grove Plantation in Brazoria County. With the outbreak of the Mexican War, he reenlisted in the United States Army, and was commissioned as Colonel of the 1st Texas Rifle Volunteers and served in Monterrey, Mexico as inspector general. From 1849 to 1860 he was assigned to various duties over the western frontier; from the Indian fighting in the Great Plains in 1855 to escorting the Mormons to Salt Lake City from 1858 to 1860. By the end of 1860, he was working in the Pacific Department of the Army in San Francisco, California. Upon hearing that Texas had seceded and sided with the Confederacy at the outset of the Civil War, Johnston resigned his commission and returned home. Enlisting in the Confederate army upon arrival, he was appointed a Brigadier General by Confederate President Jefferson Davis and assigned command of the Western Department. Taking Bowling Green, Kentucky as his base of operations, he called for volunteers and worked on honing them into soldiers. After moving his base to Corinth, Mississippi, he led his men at the April 1862 Battle of Shiloh, by all accounts performing brilliantly on the field until his natural eagerness for involvement led him to ride too far ahead of his troops. He was shot, like Stonewall Jackson later would be, by his own men. Hit behind his right knee in the same leg he had been wounded in the duel many years ago in Texas, the nerve injury from the duel did not give him notice how severe this wound was. The bullet had severed an artery and Johnston's boot filled with blood. After first ordering his medics to tend to the others, he started feeling faint and his men had to help him dismount from his horse. Once his men carried him to a small ravine out of range of the Union soldiers, Albert Johnston died on the Shiloh battlefield on April 6, 1862 of massive blood loss. The man whom Jefferson Davis called the Confederacy's finest general was laid to rest in New Orleans until 1867 when he was re-interred at the Texas State Cemetery with full honors in recognition of his service to Texas. (bio by:  Screwtape) Family links: Parents:  Abigail  Harris  Johnston (1769 - 1806) Spouses:  Henrietta  Preston  Johnston (1804 - 1835)  Eliza  Griffin  Johnston (1821 - 1896) Children:  William Preston Johnston (1831 - 1899)  Henrietta Preston Johnston (1832 - 1906)  Albert Sidney Johnston (1845 - 1863)  Hancock McClung Johnston (1847 - 1904)  Margaret Strother  Johnston  Prichard (1851 - 1922)  Griffin Johnston (1857 - 1895)  Alberta  Johnston  Denis (1861 - 1947) Calculated relationship Cause of death: Bled to death after  being shot in the leg ","Plot: Confederate Field Section 2 Row A Number 13 GPS (lat/lon):  30.26521, -97.72662 ",http://www.findagrave.com/cgi-bin/fg.cgi?GRid=4334&page=gr,"Feb. 2,  1803 Kentucky, USA ","Apr. 6,  1862 Shiloh Battlefield Hardin County Tennessee, USA ",Albert Sidney Johnston
"Burial: Texas State Cemetery Austin Travis County Texas, USA ","Texas Governor. He moved from Kentucky to Seguin, Texas in the 1850s, and in 1858 he was elected as the Mayor of Seguin. During the Civil War, he served in thr Confederate Army, rising to the rank of Lieutenant Colonel in the 8th Texas Infantry regiment. While serving as a member of Texas state legislature, he fought against land grants for railroad companies, earning him the nickname of ""Oxcart John.""  He was elected as the Governor of Texas in 1883, serving until 1887. (bio by:  Evening Blues) Family links: Spouses:  Matilda Caroline  Wicks  Faircloth Ireland (1826 - 1856)  Anna Maria  Penn  Ireland (1833 - 1911) Children:  Matilda C.  Ireland  Carpenter (1857 - 1921)  Mary Frances  Ireland  Graves (1859 - 1891)  Katherine Penn Ireland (1860 - 1864)  Rosalie  Ireland  Hurt (1864 - 1895)  Alva Ireland (1866 - 1881) Calculated relationship ","Plot: Section C1, Row:J  Number:23 GPS (lat/lon):  30.26526, -97.7271 ",http://www.findagrave.com/cgi-bin/fg.cgi?GRid=8062012&page=gr,"Jan. 1,  1827 Millerstown Grayson County Kentucky, USA ","Mar. 15,  1896 ","John ""Oxcart John"" Ireland"
"Burial: Texas State Cemetery Austin Travis County Texas, USA ","Civil War Confederate Brigadier General. Adam Johnson was born on February 8, 1834, in Henderson, Kentucky. He started working at the age of twelve in a drugstore, leaving his job in 1854 to move to Burnet County, Texas to work as a surveyor. He married Josephine Eastland in January of 1861 and gained a reputation as an expert Indian fighter and stagecoach driver for Butterfield Overland Mail. When the Civil War broke out, he returned to his home state of Kentucky in 1861 and enlisted in Nathan Bedford Forrest's company as a scout; his skill in the military being such that he was given command of the Texas Partisan Rangers and promoted to colonel by June, 1864. He was well respected for his bravado, once capturing the town of Newburgh, Indiana from a large Union unit with only twelve men and a length of stovepipe mounted to a wagon. The Union soldiers, fearing the ""cannon"" surrendered, and Stovepipe Johnson acquired his nickname. However, his service was cut short quickly: during a dawn attack on the Union camp at Grubbs Crossroads, Johnson was accidentally shot in the face by his own men; he was then captured and imprisoned at Fort Warren until the end of the Civil War. After the armistice, he was released and returned to Texas, now totally blind, but his drive never diminished. He founded the town of Marble Falls and the Texas Mining Improvement Company; wrote his memoirs The Partisan Rangers of the Confederate States Army and continued his pre-war work with Overland Mail until his death on October 23, 1922. He was honored by having his funeral services held in the Texas Senate chamber and was laid to rest in the Texas State Cemetery in Austin. (bio by:  Screwtape) Family links: Parents:  Thomas Jefferson Johnson (1801 - 1866)  Juliet Spencer  Rankin  Johnson (1800 - 1871) Spouse:  Josephine  Eastland  Johnson (1845 - 1923) Children:  Elizabeth J  Johnson  Badger (1866 - 1963)  Robert Eastland Johnson (1868 - 1938)  Juliet  Johnson  Christian (1870 - 1952)  Adam Rankin Johnson (1872 - 1951)  Fannie Johnson (1874 - 1883)  Lucy Johnson (1877 - 1878)  William Campbell Johnson (1879 - 1891)  Ethel  Johnson  Guthrie (1882 - 1969)  Mary Rives  Johnson  Posey (1884 - 1960) Siblings:  Bettie S.  Johnson  Rives (1829 - 1900)  Adam Rankin Johnson (1834 - 1922)  William Stapleton Johnson (1840 - 1911) Calculated relationship ","Plot: Republic Hill Section 1 Row C Number 14 GPS (lat/lon):  30.26521, -97.7269 ",http://www.findagrave.com/cgi-bin/fg.cgi?GRid=11000&page=gr,"Feb. 8,  1834 ","Oct. 20,  1922 ","Adam Rankin ""Stovepipe"" Johnson"
"Burial: Texas State Cemetery Austin Travis County Texas, USA ","Texas Ranger, inspiration for The Lone Ranger. John Hughes was born on February 11, 1855 in Henry County, Illinois; he was only able to attend school on rare occasions since he was kept busy working the family farm. In 1869, he left the farm to work on a cattle ranch, but left soon after and headed out to Indian Territory where he would live with the Choctaw, Osage and Comanches as a respected trader near Ft Sill, Oklahoma. In 1880 he left the area and moved to Liberty Hill, Texas where he ran his own property. Six years later, he was able to use the skills he learned as a trapper to track several men who had stolen horses from him and his neighbors, following them as far as New Mexico. Finding them after months of searching, he was able to kill several of the thieves, some of whom were loose members of Butch Cassidy's Wild Bunch. After he returned the stolen horses to his neighbors, word of his adventure reached the Texas Rangers and he was sworn in on August 10, 1887. Assigned to Camp Wood in Company D, Frontier Battalion, he spent his time patrolling the Texas-Mexico border watching for smugglers and outlaws trying to flee the country. When his unit was abolished in 1900, he was made captain of Company D, then senior captain, working out of the Ranger headquarters in Austin. Around this time, the Western novelist Zane Grey heard of his exploits in the Rangers and started to ride with him, listening to his stories of gunfights and trail drives, eventually writing the book ""The Lone Star Ranger"" in 1914, dedicating the book to Hughes and his fellow lawmen. The title character was the model for the later cultural icon The Lone Ranger, and was based almost entirely on Hughes' exploits; it can be argued that John Hughes was the Lone Ranger. By 1915, he had served as a Texas Ranger for twenty-eight years, longer than any other man, and on January 31, retired from service. He enjoyed spending his later years as a casual prospector and driving his new automobile around his homestead property in El Paso. In 1940 he became the first recipient of the Certificate of Valor, awarded to him for his excellent lifetime service as a peace officer. Growing weaker with age, forced to live with family in Austin, John Hughes took his own life on June 3, 1947 at the age of ninety-two. (bio by:  Screwtape) ","Plot: Republic Hill Section 2 Row S Plot 15 GPS (lat/lon):  30.15937, -97.43634 ",http://www.findagrave.com/cgi-bin/fg.cgi?GRid=18038&page=gr,"Feb. 11,  1855 ","Jun. 3,  1947 ",John Reynolds Hughes
"Burial: Texas State Cemetery Austin Travis County Texas, USA ","US Senator.  The son of  Sam Houston , he was born in Independence, Texas, attended Baylor University and West Point, and in 1873 obtained a position as a Clerk in the Texas School Department, later moving to Washington, DC to accept a position in the US Land Office. In the late 1870s he was an organizer of Austin's Travis Rifles, a volunteer militia that backed the Democratic state government after Reconstruction. Houston was admitted to the bar in 1876 and from 1879 to 1889 was Clerk of the US District Court in Dallas.  He joined the Texas National Guard in 1884, attained the rank of Colonel before resigning in 1893, and raised a cavalry troop for the First US Volunteer Cavalry (the Rough Riders) during the Spanish-American War, but did not mobilize with them.  From 1902 to 1910 he was US Marshal for eastern Texas.  Houston ran for office unsuccessfully several times as a Republican and Prohibition party candidate.  In 1922 he was named Superintendent of the San Jacinto Battleground State Park.  In April 1941 Governor  W. Lee O'Daniel  appointed Houston to the US Senate to fill the vacancy caused by  Morris Sheppard 's death.  O'Daniel intended to run for the seat in the ensuing special election and named Houston as a placeholder, making the 87 year old the oldest person to ever become a Senator (though some already-serving Senators have been older).  The trip to Washington, DC for his swearing in had a negative effect on his health and he served just two months before dying at a Baltimore, Maryland hospital. (bio by:  Bill McKern) Family links: Parents:  Sam Houston (1793 - 1863)  Margaret Moffette  Lea  Houston (1819 - 1867) Children:  Ariadne T. Houston (1879 - 1969)  Marguerite L. Houston (1881 - 1964)  Josephine  Houston  Paulus (1889 - 1985) Siblings:  Sam Houston (1843 - 1894)  Nannie Elizabeth  Houston  Morrow (1846 - 1920)  Margaret Lea  Houston  Williams (1848 - 1908)  Mary William  Houston  Morrow (1850 - 1931)  Antoinette Power  Houston  Bringhurst (1852 - 1932)  Andrew Jackson Houston (1854 - 1941)  William Rogers Houston (1858 - 1920)  Temple Lea Houston (1860 - 1905) Calculated relationship ","Plot: Republic Hill Section 1 Row J Plot 24 GPS (lat/lon):  30.15917, -97.43625 ",http://www.findagrave.com/cgi-bin/fg.cgi?GRid=18117&page=gr,"Jun. 21,  1854 ","Jun. 26,  1941 ",Andrew Jackson Houston
"Burial: Hornsby Bend Cemetery Austin Travis County Texas, USA ","Major League Baseball Player. One of the greatest hitter in the National League, and arguably the greatest hitter ever over a five-year period during the early 1920s. He was born to Aaron Edward and Mary Rogers Hornsby near the geographic center of Texas. After his father's death in 1898, his mother moved the family to Austin, TX and then to Fort Worth, TX.  By the age of 15, he was good enough to play baseball with grown men. After kicking around for several years as a semi-pro and minor league player, he got his chance to play for the St. Louis Cardinals, then an also ran in the National League, on 10 Sep 1915. The following year, he bacame a starter for that club. His first great season was in 1920 when he hit .370. For the rest of the 1920's he only once hit under .361, and in 1924 hit for .424, the higgest batting average of the 20th Century. In 1925 he bacame manager of the Cardinals early in the season, and the following year led them to a World Series defeat of the New York Yankess. He did not remain with the Cardinals, and in 1927 he played for the New York Giants, then in 1928 for the Boston Braves, then in 1929 for the Chicago Cubs. By the early 1930's, his best days were behind him though he continued to play and manage for several other teams. As a Major Leaguer, he played his last game in 1937 and managed his last team in 1953. He was elected to the Baseball Hall of Fame in 1942. Death came to him because of major cardiovascular problems at the Wesley Memorial Hospital in Chicago after almost a month's stay. He was laid to rest near his parents at the family cemetery in Austin, Texas, on January 10, 1963. (bio by:  Lone Star Time Traveler) Family links: Parents:  Aaron Edward Hornsby (1857 - 1898)  Mary Dallas  Rogers  Hornsby (1864 - 1926) Spouses:  Mary Jeanette  Pennington  Hornsby (1900 - 1956)  Sarah Elizabeth  Martin  Hayden (1900 - 1978)  Sarah Elizabeth  Martin  Hayden (1900 - 1978)  Marjorie Bernice  Frederick  Hornsby (1906 - 1970) Children:  Rogers Hornsby (1920 - 1949)  William Pennington Hornsby (1925 - 1984) Siblings:  Infant Son Hornsby (1882 - 1882)  Emory Bud Hornsby (1885 - 1925)  William Wallace Hornsby (1887 - 1917)  Margaret  Hornsby  Mellown (1889 - 1974)  Rogers Hornsby (1896 - 1963) Calculated relationship ","Maintained by: Find A Grave Record added: Jan 01, 2001",http://www.findagrave.com/cgi-bin/fg.cgi?GRid=2365&page=gr,"Apr. 27,  1896 Winters Runnels County Texas, USA ","Jan. 5,  1963 Chicago Cook County Illinois, USA ",Rogers Hornsby
"Burial: Oakwood Cemetery Austin Travis County Texas, USA ","Governor of Texas. Born near Rusk, Cherokee County, Texas, he was the first native born Texan to become governor. Orphaned by 1863, he had little money and had to go to work before getting more than a basic education. After the Civil War, he went to school in Alabama. After returning to Texas, he worked as a typesetter in a newspaper office at Rusk where he perfected his spelling, improved his vocabulary, and was stimulated by the prose and poetry contributions of his brother who was studying law. He was a typesetter for the ""Rusk Chronicle"", later ran the ""Longview News"" and founded the ""Quitman News"". He was admitted (1875) to the Texas bar, and was Wood County's county attorney (1879 to 1881), district attorney (1881 to 1885), and state attorney general (1887 to 1891). Hogg suffered his only political defeat in 1876 when he ran for a seat in the Texas legislature. Hogg won election as 20th Governor of Texas in 1890, serving in this capacity from 1891 to 1895. During his second term, his administration endorsed three constitutional amendments. Voters defeated the proposals to charter state banks and to provide a pension for indigent Confederate veterans, but approved the amendment to allow for public election of the railroad commissioners. At his urging, the legislature passed a law allowing the Railroad Commission to fix rates based on fair valuation and to stop many of the practices the railroad companies had used to manipulate stocks. In 1895 he retired from political life to practice law, first in Austin, and finally in Houston. Although he was not wealthy when he left office, through his connections he became involved in land and oil deals and amassed a large fortune. In January 1905 Hogg was injured in a railroad accident while on a business trip. He never completely recovered, and died in his sleep in the home of his law partner, Frank Jones, at Houston at the age of fifty-four. He was buried in Austin. (bio by:  H M G) Family links: Parents:  Joseph Lewis Hogg (1806 - 1862)  Lucanda  McMath  Hogg (1815 - 1863) Spouse:  Sarah Ann  Stinson  Hogg (1854 - 1895) Children:  William Clifford Hogg (1875 - 1930)  Ima Hogg (1882 - 1975)  Mike Hogg (1885 - 1941)  Thomas Elijah Hogg (1887 - 1949) Siblings:  Thomas Elisha Hogg (1842 - 1880)  Joseph Lewis Hogg (1845 - 1848)  John Washington Hogg (1848 - 1912)  James Stephen Hogg (1851 - 1906)  Joseph Lewis Hogg (1854 - 1872)  Richard Hogg (1856 - 1863) Calculated relationship ","Plot: Section 3  Lot 1028 GPS (lat/lon):  30.1668, -97.43601 ",http://www.findagrave.com/cgi-bin/fg.cgi?GRid=6991&page=gr,"Mar. 24,  1851 Rusk Cherokee County Texas, USA ","Mar. 3,  1906 Houston Harris County Texas, USA ",James Stephen Hogg
