burial,description,plot,url,birthdate,deathdate,name
"Burial: Oakwood Cemetery Austin Travis County Texas, USA ","Texas Governor. Born in Camilla, Georgia, he learned the printing trade, moved to Daingerfield, Texas, founded the Pittsburg, Texas Gazette and published the Terrell, Texas Times-Star. He also founded the First National Bank of Terrell, was a member of the Texas Senate (1895-97), a Texas State Revenue Agent in 1898 and Texas Railroad Commissioner, (1903-11). In 1911, he was elected as a Democrat the 25th Governor of Texas, serving until 1915. His achievements during his two terms in office included completion of state prison system reform, increased appropriations for the state's educational institutions and labor protections. After Governorship, he became involved in the petroleum industry in Dallas and served on the U.S. Board of Mediation, from 1935, until his death at age 78 in Dallas, Texas. (bio by:  John ""J-Cat"" Griffith) Family links: Parents:  Thomas Jefferson Colquitt (1825 - 1886)  Ann Eliza  Burkhalter  Colquitt (1832 - 1879) Spouse:  Alice Fuller  Murrell  Colquitt (1865 - 1949) Children:  Rosolino Murrell Colquitt (1887 - 1941)  Oscar Branch Colquitt (1890 - 1946)  Mary Alice  Colquitt  Laubach (1894 - 1983)  Walter F. Colquitt (1896 - 1910) Siblings:  Eula  Colquitt  Williams (1855 - 1931)  David T. Colquitt (1859 - 1942)  Oscar Branch Colquitt (1861 - 1940)  William F Colquitt (1864 - 1929)  John M. Colquitt (1866 - 1957)  Pierce Colquitt (1871 - 1962) Calculated relationship ","Plot: Section 3, Block 3, Lot 1051 GPS (lat/lon):  30.27794, -97.7257 ",http://www.findagrave.com/cgi-bin/fg.cgi?GRid=18202&page=gr,"Dec. 16,  1861 Camilla Mitchell County Georgia, USA ","Mar. 8,  1940 Dallas Dallas County Texas, USA ","Oscar Branch Colquitt, Sr"
"Burial: Texas State Cemetery Austin Travis County Texas, USA ","Texas Court of Criminal Appeals Justice. He was a criminal defense attorney and he represented atheist leader Madeline Murray O'Hair and Lee Harvey Oswald, the man who allegedly shot and killed President John F. Kennedy. Mr. Clinton was able to get the guilty verdict against Jack Ruby, the Dallas nightclub owner who killed Oswald on national television, reversed on appeal based on procedural errors. Ruby meanwhile died of cancer while in prison. He served three consecutive six-year terms on the state's highest criminal court. He graduated from Baylor University Law School in 1948. Served in World War II as a naval aviator. Washington aide to Representative Bob Poage of Texas from 1949 to 1950 and a field attorney for the National Labor Relations Board in 1951. Married to Hazel Lindsay Clinton of Austin at the time of his death.    Cause of Death: Alzheimer's disease  (bio by:  Julie Karen Hancock  (Cooper) Jackson) ","Maintained by: Find A Grave Originally Created by:  Julie Karen Hancock  (Co... Record added: Oct 27, 2004",http://www.findagrave.com/cgi-bin/fg.cgi?GRid=9720654&page=gr,"Sep. 17,  1923 Waco McLennan County Texas, USA ","Oct. 5,  2004 Austin Travis County Texas, USA ",Sam Houston Clinton
"Burial: Texas State Cemetery Austin Travis County Texas, USA ","Speaker of the Texas House of Representatives, Attorney General of Texas.  JFK Assassination Figure. Born Vincent Waggoner Carr in Fairlie in Hunt County east of Dallas, his family moved to Lubbock in 1932 when the family bank in Fairlie closed. Consequently, he graduated from Lubbock High School in 1936. As a young man, he worked as a farm hand, magazine salesman and theater usher. In 1940, he completed his bachelor of business administration degree at Texas Tech University (then Texas Technological College) in Lubbock. Although he immediately began his legal studies at the University of Texas at Austin law school, he did not graduate until 1947. His studies were interrupted by the beginning of World War II in which he served for three years as an Army Air Corps pilot. He then returned home, completed his law degree and opened a private firm with his brother. In 1948, Carr was appointed assistant district attorney for the 72nd Judicial District in Lubbock. He was also the elected county attorney for Lubbock County from 1949 to 1951. He was elected to the Texas House of Representatives from Lubbock District 19 in 1950. During his ten years of service, he focused on West Texas water quality and availability. Under his leadership, the legislature proposed a constitutional amendment and passed enabling legislation to establish the Texas Water Development Board. At its creation, the board was authorized to issue up to $200 million in water development bonds for the purpose of funding local water projects. Carr also helped to establish a code of ethics for legislators and lobbyists. He promoted tourism and industrial development. He was Speaker of the house for two consecutive terms, from 1957 to 1961. Through 1958, he was the third person in Texas history to have been elected to two consecutive terms as Speaker. While in the legislature, he supported creation of the Texas Youth Council and recodification of juvenile laws, the modernization of workers' compensation statutes, reorganization of the State Insurance Board and authorization and financing of a new State Library and Archives Building in Austin, Texas. Carr was elected attorney general in 1962 and again in 1964. As attorney general, he was involved in the prosecutions of swindler Billie Sol Estes of Pecos, and Jack Ruby, or Jack Rubenstein, the Dallas nightclub owner who murdered Lee Harvey Oswald, the alleged assassin of President John F. Kennedy. On the morning of November 22, 1963, Carr and his wife were among the dignitaries who ate breakfast with President and Mrs. Kennedy in Fort Worth. The president went on to Dealey Plaza in Dallas, and the Carrs flew to the Texas Panhandle for a speaking engagement. Carr learned of the tragic consequences in Dallas as his plane landed. As fate intervened, Carr participated in the investigation of the assassination. He sought to conduct a state probe, but that was blocked by the Warren Commission, which was appointed by President Johnson to determine the circumstances leading to Kennedy's death. In 1966, he ran for United States Senator, but was defeated. At the time of his loss, he had been voted the nation's best state attorney general by his peers. After leaving public office in January 1967, Carr went into private practice and eventually joined the law firm of DeLeon and Boggins in Austin. In 1968 he ran for governor in the Democratic primary in a race to succeed his friend, the retiring John Connally. He ran third in the primary, and the nomination and the election eventually went to Preston Smith. In 1971 he was indicted and tried on charges of fraud, conspiracy and filing false reports to the Securities and Exchange Commission in what was called the ""Sharpstown scandal"". Acquitted of all charges in 1974, he co-authored, with Jack Keever, a book entitled ""Waggoner Carr, Not Guilty"" (1977). He was appointed to the board of regents of Texas Tech University, serving from 1969 to 1972. He also was state commander of the American Legion. In 1989, he was selected to chair the Action for Metropolitan Government Committee in an attempt to unite the Austin municipal and Travis County governments. He was awarded a certificate of appreciation from the Austin City Council in 1991, and that same year he was appointed by the Texas Supreme Court to serve on a citizens' commission examining the Texas judicial system. He also wrote ""Texas Politics in My Rearview Mirror"", (1994) with co-author, Byron Varner. At the time of his death, he was writing books about Jesse James and the past attorneys general of Texas. Succumbing to cancer after a ten year battle, he was interred in Texas State Cemetery in Austin. (bio by:  H M G) Family links: Spouse:  Ernestine  Story  Carr (1920 - 2013) Calculated relationship Cause of death: Cancer ","Maintained by: Find A Grave Record added: Mar 01, 2004",http://www.findagrave.com/cgi-bin/fg.cgi?GRid=8456672&page=gr,"Oct. 1,  1918 Fairlie Hunt County Texas, USA ","Feb. 25,  2004 Austin Travis County Texas, USA ",Vincent Waggoner Carr
"Burial: Texas State Cemetery Austin Travis County Texas, USA ",Texas Republic Vice-President. Family links: Parents:  James B. Burleson (1775 - 1836) Spouse:  Sarah Griffin  Owen  Burleson (1796 - 1875) Children:  Edward Burleson (1826 - 1877)  Joseph Rogers Burleson (1830 - 1889)  Grace B.  Burleson  Kyle (1832 - 1860)  David Crockett Burleson (1837 - 1911)  Elizabeth Shipman  Burleson  Sneed (1840 - 1893) Siblings:  Sarah Jane  Burleson  Thrasher (1795 - 1874)  Edward Burleson (1798 - 1851)  Joseph Burleson (1800 - 1877)  James B Burleson (1801 - 1848)  Nancy  Burleson  Rogers (1802 - 1860)  Rachel  Burleson  Rogers (1803 - 1873)  John Shipman Burleson (1806 - 1874)  Jonathan R Burleson (1811 - 1879)  Aaron B Burleson (1815 - 1885)  Elizabeth  Burleson  Brooks (1835 - 1920) Calculated relationship ,"Plot: Republic Hill, Section 1, Row Q, Number 13 GPS (lat/lon):  30.26486, -97.72688 ",http://www.findagrave.com/cgi-bin/fg.cgi?GRid=5995671&page=gr,"Dec. 15,  1798 ","Dec. 26,  1851 ",Edward Burleson
"Burial: Oakwood Cemetery Austin Travis County Texas, USA ","Texas Governor,  US Congressman.  Born in Huntsville, Madison County, Alabama,  he studied law and was admitted to the bar in Talladega in 1841. Moving to Texas in 1846, he began practicing law in LaGrange, Fayette County. He was appointed acting state Attorney General in 1849,  and in 1850 was elected to a term in the State House of Representatives.  Hamilton was elected to the United States House of Representative as an Independent Democrat in 1858, representing the Western District of Texas. He did not seek re-election in 1860 and later moved to New Orleans, Louisiana. During the Civil War, he was commissioned a Brigadier General of Volunteers and in 1862 was appointed Military Governor of Texas,  with headquarters at federally-occupied New Orleans and Brownsville.  In June 1865 Hamilton was appointed by President Andrew Johnson as the 11th Governor of Texas,  a provisional post in the early Reconstruction period;  he served for 14 months.  He was a Texas Supreme Court justice in 1866,  a delegate to the Loyalist Convention in Philadelphia in 1866,  and an unsuccessful candidate for Governor of Texas in 1869. He died of tuberculosis in Austin. (bio by:  H M G) Family links: Parents:  James Calvin Hamilton (1783 - ____)  Jane  Bayles  Hamilton (1785 - 1820) Spouse:  Mary Jane  Bowen  Hamilton (1828 - 1916) Children:  Baby Hamilton (____ - 1860)  Mary  Hamilton  Mills (1845 - 1932)  Frank Hamilton (1846 - 1896)  John Hamilton (1848 - 1867)  Elizabeth  Hamilton  Woodburn (1850 - 1940)  Lillie  Hamilton  Maloney (1856 - 1934)  Kate Hamilton (1858 - 1862) Siblings:  Hezekiah Bayles Hamilton (1807 - 1869)  Morgan Calvin Hamilton (1809 - 1893)  Karenhappuck  Hamilton  Coupland (1810 - 1848)  Julia  Hamilton  Smith (1813 - 1898)  Andrew Jackson Hamilton (1815 - 1875) Calculated relationship ","Maintained by: Find A Grave Record added: Nov 16, 1999",http://www.findagrave.com/cgi-bin/fg.cgi?GRid=6988&page=gr,"Jan. 28,  1815 Madison Madison County Alabama, USA ","Apr. 11,  1875 Austin Travis County Texas, USA ",Andrew Jackson Hamilton
"Burial: Austin Memorial Park Cemetery Austin Travis County Texas, USA GPS (lat/lon):  30.32825, -97.74984 ","Western Lawman. Born in Fairview, Texas, he was working as a wrangler on ranch when he helped the local sheriff capture a horse thief in 1905. He joined the Texas Rangers in 1906, patrolled the border in south Texas, resigned become the City Marshal of Navasota, Texas in 1908 and became a special officer in Harris County in 1911. In 1915, he rejoined the Rangers patrolling the Texas border dealing with arms smugglers, bootleggers and bandits throughout the area. He was promoted Captain in 1921, was instrumental in to bring order to the oil boom towns and also tracked down outlaws to collect the Bankers' $5,000 reward for every dead bank robber. He retired from the Rangers in 1932, but retained a special Ranger commission. In 1934, he was hired as a Special Investigator for the Texas prison system to track down gangsters Bonnie Parker and Clyde Barrow. Hamer with Texas and Louisiana law enforcement officers killed the criminals near Gibsland, Louisiana that same year. He retired from Ranger duty again in 1949 and resided in Austin, Texas until his death. He is also a member of the Texas Ranger Hall of Fame. (bio by:  John ""J-Cat"" Griffith) Family links: Parents:  Franklin Augustus Hamer (1843 - 1925)  Lou Emma  Francis  Hamer (1860 - 1934) Spouse:  Gladys  Johnson  Hamer (1890 - 1976) Children:  Billy Beckham Hamer (1921 - 1945) Sibling:  Frank Hamer (1884 - 1955)  Harrison L. Hamer (1888 - 1977) ** Calculated relationship **Half-sibling Inscription: Captain Texas Rangers Note: Cause of death: Congestive heart failure. ","Maintained by: Find A Grave Record added: Jan 01, 2001",http://www.findagrave.com/cgi-bin/fg.cgi?GRid=2366&page=gr,"Mar. 17,  1884 Fairview Wilson County Texas, USA ","Jul. 10,  1955 ",Frank Hamer
"Burial: Oakwood Cemetery Austin Travis County Texas, USA GPS (lat/lon):  30.27607, -97.72843 ","Civil War Confederate Brigadier General. Prior to the Civil War, he served as an Army officer in the Mexican-American War and as clerk of the Supreme Court of Texas. He entered the Civil War as a Colonel in the brigade of General H. H. Sibley and saw service in New Mexico. In 1863, he was promoted Brigadier General in command of the Texas Confederate forces, participated in Battle of Galveston and at Mansfield and Pleasant Hill, Louisiana. At the Battle of Blair's Landing, April 12, 1864, he was killed at short range by the cannon of a Federal gunboat on the Red River. (bio by:  John ""J-Cat"" Griffith) Family links: Parents:  Nathan Green (1792 - 1866)  Mary  Field  Green (1792 - 1849) Spouse:  Mary Wallace  Chalmers  Green (1828 - 1866) Children:  Mary Wallace  Green  Lane (1847 - 1926)  Eliza Chalmers  Green  Neil (1849 - 1931)  Alice  Green  Bentley (1850 - 1940)  Jeanette  Green  Haydon (1853 - 1932)  Thomas Green (1857 - 1886)  Laura  Green  Hodgson (1859 - 1940) Siblings:  Thomas Green (1814 - 1864)  William Sidney Green (1816 - 1872)  James Harrington Green (1818 - 1901)  John Alexander Green (1821 - 1899)  Ann Alexander  Green  Bowdon (1823 - 1911)  Nathan Green (1827 - 1919)  Robert Green (1829 - 1859)  Maria Julia Green (1833 - 1834)  Mary Field  Green  Merritt (1852 - 1876) ** Calculated relationship **Half-sibling ","Maintained by: Find A Grave Record added: Apr 09, 2000",http://www.findagrave.com/cgi-bin/fg.cgi?GRid=9071&page=gr,"Jun. 8,  1814 Amelia County Virginia, USA ","Apr. 12,  1864 Red River Parish Louisiana, USA ","Gen Thomas ""Tom"" Green"
"Burial: Austin Memorial Park Cemetery Austin Travis County Texas, USA ","Actor in movies ""Marathon Man""(1976), ""Short eyes""(1977), ""Andy Warhol's Bad""(1977), ""All that Jazz""(1979) and ""Fort Apache the Bronx""(1981). Arrested for a 1978 murder and stabbed to death in an Austin jail while awaiting execution. (bio by:  Terrance Crooms) ","Maintained by: Find A Grave Originally Created by:  Terrance Crooms Record added: Oct 28, 2003",http://www.findagrave.com/cgi-bin/fg.cgi?GRid=8038987&page=gr,"Apr. 4,  1951 New York New York County (Manhattan) New York, USA ","Dec. 1,  1985 Austin Travis County Texas, USA ",Tito Goya
"Burial: Texas State Cemetery Austin Travis County Texas, USA ","Author. Fred Gipson was born on a farm near Mason, Texas, balancing his early life between school and working on the family farm until 1933 when he enrolled in the University of Texas. He took a keen interest in journalism, writing for both the Daily Texan and the Ranger before quitting school to work as a reporter for the Corpus Christi Caller-Times in 1937. He drifted from one newspaper job to another and began contributing stories to magazines, mostly Western pulps at first, but after awhile he started getting his articles into higher quality publications like Look and Liberty. His first novel, ""The Fabulous Empire: Colonel Zack Miller's Story"", was released in 1946 and was somewhat successful, but his follow-up ""Hound-Dog Man"" three years later sold over a quarter-million copies and was named a Book-of-the-Month Club selection. Encouraged by his first big hit, he wrote a series of novels continuing the Southwestern family theme: ""The Home Place"" (1950), ""The Trail-Driving Rooster"" (1955) and ""Recollection Creek"" (1955). However, it was his 1956 novel ""Old Yeller"" that established him as an author to be reckoned with. ""Old Yeller"", the story of a small Texas farming family and their dog, was made into a movie in 1957 by Disney and would go on to become a classic family film of the era. Gipson wrote a sequel, titled ""Savage Sam"", in 1962 and that too became a Disney film as well in 1963. He was the recipient of many writing accolades over his twenty year career, winning the first Sequoyah Book Award, among many others. After a short term serving as the president of the Texas Institute of Letters in the mid-sixties, he entered semi-retirement, marrying Angelina Torres in 1967. He died six years later at his ranch near Mason, near the spot where he was born, and by order of the governor was laid to rest in the Texas State Cemetery in recognition of his literary contributions to the state of Texas. (bio by:  Screwtape) Family links: Parents:  Beckton Gipson (1873 - 1936)  Emma  Deishler  Gipson (1874 - 1965) Siblings:  Jennie Mae  Gipson  Loeffler (1895 - 1978)  Bessie Ann  Gipson  Polk (1899 - 1989)  Georgia Ethel  Gipson  Maddux (1905 - 1943)  Frederick Benjamin Gipson (1908 - 1973)  Charles Gipson (1913 - 2007) Calculated relationship ","Plot: Republic Hill, Section 2 Row D, Number 2 ",http://www.findagrave.com/cgi-bin/fg.cgi?GRid=6543238&page=gr,"Feb. 7,  1908 Mason Mason County Texas, USA ","Aug. 14,  1973 Mason Mason County Texas, USA ",Frederick Benjamin Gipson
"Burial: Oakwood Cemetery Austin Travis County Texas, USA GPS (lat/lon):  30.2774, -97.72643 ","Civil War Confederate Brigadier General. He was born in Bedford County, Virginia, where he received his education later he entered West Point with the class of 1842, however he did not graduate due to his joining the army in the Republic of Texas with the rank of Lieutenant. He later traveled in 1848 to California, where he established mail routes; he eventually settled in Memphis, Tennessee, in the cotton brokerage business. With the advent of war, he enlisted as Major of the 32nd Virginia, serving under Major General John B. Magruder until spring 1862, when he transferred to staff. Assigned to Major General Lafayette McLaws' division as assistant Adjutant General, he served on the division's staff for the rest of the war. Under McLaws and later under Major General Joseph B. Kershaw, he participated in all the major campaigns in the East and at Chickamauga. He was cited often for bravery and fidelity. During the Battle of Cedar Creek, on October 19, 1864, he commanded the brigade of Brigadier General James Conner, who was temporarily absent. For his service as a staff officer and his performance in the latter battle, he was promoted to Brigadier General on December 4, 1864. The commission, however, was revoked, possibly because he was a Virginian designated to direct South Carolinians; he then returned to Kershaw's staff. On April 6, 1865, at Sayler's Creek, Virginia, he and Kershaw fell into Federal hands. After the war, he returned to Texas, subsequently living in Austin, where he died. (bio by:  Ugaalltheway) Family links: Spouse:  Elizabeth Nelson  Page  Goggin (1836 - 1928) Children:  Anne Page  Goggin  Terrell (1861 - 1952) Calculated relationship ","Maintained by: Find A Grave Record added: Apr 09, 2000",http://www.findagrave.com/cgi-bin/fg.cgi?GRid=9070&page=gr,"Oct. 23,  1820 ","Oct. 11,  1889 ",James Monroe Goggin
"Burial: Texas State Cemetery Austin Travis County Texas, USA ","US Congressman. A member of the Democratic Party, he served Texas' 22nd District in the United States House of Representatives from 1977 until 1979. Following high school graduation, he served for two years with the United States Army and was a commander with the United States Naval Reserves (1965 to 1995). He received an Associate of Arts degree from Del Mar College and attained his Bachelor of Science degree from the University of Corpus Christi. He earned a Master of Arts degree from Sam Houston University and pursued a Doctor of Law from the University of Texas. He attained a Master of Laws from the University of Virginia in 1986. In addition to practicing law in the Houston-Area, he was a professor of Law and Government at various institutions in Texas. Gammage began his political career when he was elected to and served in the Texas State House of Representatives (1971 to 1973) and later the Texas State Senate (1973 to 1976). During his tenure in the Texas House of Representatives, he was known as a member of the ""Dirty 30"", which was a group of legislators whom opposed corrupt government officials including the speaker of the house. After leaving Congress, he resumed practicing law and served as a justice on the Texas Supreme Court from 1991 to 1995. (bio by:  C.S.) Family links: Spouse:  Lynda  Hallmark  Gammage (1947 - ____) Calculated relationship ","Maintained by: Find A Grave Originally Created by:  C.S. Record added: Sep 10, 2012",http://www.findagrave.com/cgi-bin/fg.cgi?GRid=96837141&page=gr,"Mar. 13,  1938 Houston Harris County Texas, USA ","Sep. 10,  2012 Austin Travis County Texas, USA ",Robert Alton Gammage
"Burial: Texas State Cemetery Austin Travis County Texas, USA ","World War II Congressional Medal of Honor Recipient. A native of Seattle, Washington, he served as a Major in the United States Marine Corps, Marine Fighter Squadron 244. He was awarded his medal for service in the Solomon Islands Area during World War II. Major Galer's citation reads-For conspicuous heroism and courage above and beyond the call of duty as leader of a marine fighter squadron in aerial combat with enemy Japanese forces in the Solomon Islands area. Leading his squadron repeatedly in daring and aggressive raids against Japanese aerial forces, vastly superior in numbers, Maj. Galer availed himself of every favorable attack opportunity, individually shooting down 11 enemy bomber and fighter aircraft over a period of 29 days. Though suffering the extreme physical strain attendant upon protracted fighter operations at an altitude above 25,000 feet, the squadron under his zealous and inspiring leadership shot down a total of 27 Japanese planes. His superb airmanship, his outstanding skill and personal valor reflect great credit upon Maj. Galer's gallant fighting spirit and upon the U.S. Naval Service. He was also awarded the Navy Cross, and the Distinguished Flying Cross.  (bio by:  K) ","Plot: Monument Hill, Section 1, Row B, Number 13 ",http://www.findagrave.com/cgi-bin/fg.cgi?GRid=11267526&page=gr,"Oct. 23,  1913 ","Jun. 27,  2005 ",Robert Edward Galer
"Burial: Cook-Walden Capital Parks Cemetery and Mausoleum Austin Travis County Texas, USA ","Classical Musician, Actor. Born in LaFayette, Colorado, his ten year concert pianist career was interrupted when he entered the United States Army Air Force as an intelligence officer in World War II.  At that time he was considered by many critics to be the the finest American born pianist of the 20th century, and he was still in his early 30s.  Unfortunately, severe health problems forced him to give up touring, but he lived out his life becoming one of the most prominent teachers of famous concert pianists.  Many of his students have won great acclaim. He appeared in the films, ""I Take This Woman"" (1940), ""Balalaika"" (1939) and ""Sweethearts"" (1938). (bio by:  Joan Macon) Family links: Parents:  William H Frantz (1874 - 1958)  Amelia  Lueck  Frantz (1870 - 1957) Sibling:  Herbert Henry Frantz (1901 - 1942)  Dalies Erhardt Frantz (1908 - 1965) Calculated relationship ","Plot: Section H,  Lot 144-A Space 4 ",http://www.findagrave.com/cgi-bin/fg.cgi?GRid=6914249&page=gr,"Jan. 9,  1908 Lafayette Boulder County Colorado, USA ","Dec. 1,  1965 Austin Travis County Texas, USA ",Dalies Erhardt Frantz
"Burial: Texas State Cemetery Austin Travis County Texas, USA ","Twenty-sixth Governor of Texas. Considered one of the most colorful and controversial figures in the history of Texas politics. Ferguson was born near Salado in Bell County, the son of a minister who died when James was four years old. He entered Salado College at age 12,  was soon expelled for disobedience,  and left home at 16 to drift through the western states,  working in a vineyard, a mine, a barbed wire factory and a grain ranch. Upon his return to Texas, he studied law and in 1897 was admitted to the bar. He married Miriam Amanda Wallace in 1899. Ferguson started his political career in 1903 as the City Attorney in Belton. He established Farmers State Bank, which he sold in 1906,  and then established Temple State Bank. In 1914 he ran for Texas Governor as an anti-prohibitionist Democrat, pledging to be ""Farmer Jim,"" a people's governor who would make the government work for the common man;  he was elected to two terms,  serving as Governor from January 19, 1915 to August 25, 1917.  Ferguson's time in that office was curtailed by controversy. In the middle of his second term, he vetoed appropriations for the University of Texas in retaliation for its refusal to dismiss faculty members he felt were lazy freeloaders who didn't earn their salaries. This move started a drive for impeachment proceedings against him. In July of 1917, he was indicted on nine charges. Seven of the charges related to misapplication of public funds, one to embezzlement, and one to the diversion of a special fund. He was convicted by the Senate on ten of twenty-one charges against him levied by the Texas House of Representatives. Five of the articles sustained by the Senate charged him with the misapplication of public funds, three related to his quarrel with the University; one declared that he had failed properly to respect and enforce the banking laws of the state; and one charged that he had received $156,500 in currency from a source that he refused to reveal. Ferguson resigned his office the day before the judgment was announced, but was still declared ineligible to hold office under Texas jurisdiction due to the impeachment judgment. He nevertheless ran again for Governor in 1918, to be defeated in the Democratic primary by former Lieutenant Governor William P. Hobby. In 1920, he ran for President of the United States as a candidate on the American Party ticket, but was on the ballot only in Texas;  he also failed in his bid for a seat in the United States Senate in 1922, losing in the Democratic runoff. In 1924, he entered his wife, Miriam ""Ma"" Ferguson, in the Democratic primary race for Texas Governor. Their slogan was ""Two Governors for the price of one"" and they publicized themselves with the nicknames ""Ma"" and ""Pa"" Ferguson. She won and served two non-consecutive terms. In 1935, due to financial reversals, the Fergusons lost their Texas ranch. James Ferguson died of a stroke and is buried next to ""Ma"" at Texas State Cemetery in Austin. (bio by:  H M G) Family links: Parents:  James Eldridge Ferguson (1824 - 1876)  Fannie Phillips  Fitzpatrick  Ferguson (1839 - 1915) Spouse:  Miriam Amanda  Wallace  Ferguson (1875 - 1961) Children:  Ouida Wallace  Ferguson  Nalle (1900 - 1952)  Dorrace  Ferguson  Watt (1903 - 1991) Siblings:  Alvah F. Ferguson (1858 - 1931)  Kate Rebecca  Ferguson  Morton (1861 - 1925)  Joe Lee Ferguson (1864 - 1946)  James Ferguson (1871 - 1944)  Alexander M. Ferguson (1874 - 1955) Calculated relationship ","Plot: Republic Hill, Section 2, Row H, Number 1 ",http://www.findagrave.com/cgi-bin/fg.cgi?GRid=1758&page=gr,"Aug. 31,  1871 Belton Bell County Texas, USA ","Sep. 21,  1944 Belton Bell County Texas, USA ","James ""Pa"" Ferguson"
"Burial: Texas State Cemetery Austin Travis County Texas, USA ","Texas Governor. Born into a well-to-do family in Bell County, Texas,  she attended Salado College and Baylor Female College,  and married James Edward (Jim) Ferguson in 1899. Her husband served as State Governor for two terms, but was impeached during his second term and was barred from running for office again. The bank he had started had failed due to mismanagement during his absence, and his wife's inheritance was gone, so they moved to Bosque County, Texas, almost penniless. They sold eggs and butter to attempt to make ends meet. In 1924, Jim Ferguson decided that Miriam should run for Governor under the nickname ""Ma"" so as to appeal to the average person.   She won the election and served from 1925 to 1927. The Fergusons' campaign slogan was ""Two governors for the price of one"".  Many felt she issued too many pardons and she lost her bid for re-election in 1930,  but she ran again in 1932 and won, serving from 1933 to 1935.   Ferguson continued issuing pardons; however, since it was saving the State money, her detractors were silent.  After a few years away from politics she ran for Governor again in 1940, when she was 65 years of age, but lost in the primary. She outlived her husband by 17 years and was buried next to him in the Texas State Cemetery in Austin. (bio by:  H M G) Family links: Parents:  Joseph Lapsley Wallace (1833 - 1899)  Eliza Elmira  Garrison  Wallace (1840 - 1915) Spouse:  James Ferguson (1871 - 1944) Children:  Ouida Wallace  Ferguson  Nalle (1900 - 1952)  Dorrace  Ferguson  Watt (1903 - 1991) Siblings:  Warner W. Wallace (1871 - 1936)  William Richard Wallace (1873 - 1922)  Miriam Amanda  Wallace  Ferguson (1875 - 1961) Calculated relationship ","Plot: Republic Hill, Section 2, Row H, Number 2  ",http://www.findagrave.com/cgi-bin/fg.cgi?GRid=330&page=gr,"Jun. 13,  1875 Belton Bell County Texas, USA ","Jun. 25,  1961 Temple Bell County Texas, USA ","Miriam Amanda ""Ma"" <i>Wallace</i> Ferguson"
"Burial: Oakwood Cemetery Austin Travis County Texas, USA ","Humorist and radio show host who won a celebrated libel suit in 1962 that helped break the McCarthy-era blacklist of entertainers accused of being communists.  He wrote ""Fear on Trial"", which was made into a television movie in 1975. ","Plot: Section 3 Lot 1139 Space 4 GPS (lat/lon):  30.16715, -97.43586 ",http://www.findagrave.com/cgi-bin/fg.cgi?GRid=18203&page=gr,"Aug. 21,  1913 ","Apr. 9,  1990 ","John Henry Faulk, Jr"
"Burial: Oakwood Cemetery Austin Travis County Texas, USA ","Texas Independence Figure. He was a member of Colonel James Fannin's army during the War of Texas Independence. He was one of the few members of Colonel Fannin's force to escape it's massacre at the hands of Mexican soldiers under command of Colonel Jose Nicolas de la Portilla at Goliad, Texas on March 27, 1836, and was the last surviving member. Family links: Parents:  William Pope Duval (1784 - 1854)  Nancy  Hynes  DuVal (1786 - 1841) Siblings:  Elizabeth Ann  Duval  Beall (1807 - 1881)  Burr Harrison Duval (1809 - 1836)  John Crittenden Duval (1816 - 1897)  Mary Hynes  DuVal  Hopkins (1817 - 1911)  Marcia Pope  DuVal  Paschal (1819 - 1865)  Laura Harrison  Duval  Randolph (1820 - 1907)  Florida G.  DuVal  Howard (1826 - 1909) ** Calculated relationship **Half-sibling ","Plot: Section 1, Block 1, Lot 311 GPS (lat/lon):  30.16516, -97.43627 ",http://www.findagrave.com/cgi-bin/fg.cgi?GRid=18198&page=gr,"Mar. 14,  1816 Bardstown Nelson County Kentucky, USA ","Jan. 15,  1897 Fort Worth Tarrant County Texas, USA ",John Crittenden Duval
"Burial: Austin Memorial Park Cemetery Austin Travis County Texas, USA ","U.S. Congressman. Born in Austin, Texas, he graduated from University of Texas, in 1935 and received a law degree from the University of Texas, in 1939. During World War II, he served in the US Army, (1942-44) and was appointed Southwestern Director of the Office of Coordinator of Inter-American Affairs, (1944-45). After the war, he was a member of the Texas State House of Representatives, (1958-66). In 1966, he was elected as a Democrat to the Ninetieth Congress and to the next six succeeding Congresses, serving until 1981. After his final term, he was co-founder of the Texas Observer Magazine. He died at age 88 in Austin, Texas. (bio by:  John ""J-Cat"" Griffith) Cause of death: Hemorrhagic stroke ","Maintained by: Find A Grave Originally Created by:  Ron Moody Record added: Nov 27, 2001",http://www.findagrave.com/cgi-bin/fg.cgi?GRid=6000752&page=gr,"Jul. 16,  1913 ","Nov. 13,  2001 ",Robert Christian Eckhardt
"Burial: Austin Memorial Park Cemetery Austin Travis County Texas, USA ","Major League Baseball Player. He played Major League baseball for twelve seasons (1920 to 1931) as an outfielder for the Chicago White Sox and Cleveland Indians. He made his debut on July 17, 1920 as a member of the 1920 White Sox, a team rebuilt after a World Series gambling scandal enveloped the 1919 team, and his remembered as being the player who replaced Shoeless Joe Jackson in the White Sox's outfield after Jackson was banned from baseball. He had a career .314 batting average in 1,354 games with the White Sox and Indians. ","Plot: Section 1, Lot 305, Grave 11 GPS (lat/lon):  30.19767, -97.45094 ",http://www.findagrave.com/cgi-bin/fg.cgi?GRid=18098&page=gr,"Jan. 27,  1899 ","Jun. 8,  1989 ",Bibb August Falk
